country,in_degree,out_degree,betweenness,closeness,degree_centrality,eigenvector,eccentricity,year
Costa Rica,1070723.676,237527.426,0.008501984126984127,0.611111111111111,0.7866666666666666,0.005614283217311826,2,2024
El Salvador,629578.589,208031.01400000002,0.031825396825396826,0.5925925925925926,0.6088888888888889,0.002296055455851611,2,2024
Honduras,671100.161,36688.632,0.004345238095238096,0.589345509893455,0.49777777777777776,0.0018967722412046061,2,2024
Sweden,7336386.619,15224060.402,0.00875,0.6199167467178994,1.1066666666666667,0.03838662309128342,2,2024
Brazil,12039790.973,1803631.257,0.02445436507936508,0.5975308641975309,1.0666666666666667,0.06967733743942434,2,2024
China,41832959.821,17885593.314999998,0.014384920634920634,0.6402116402116402,1.3555555555555556,0.22993494512879936,2,2024
Congo,61964.92999999999,290.482,0.0015476190476190477,0.5324532453245324,0.24,0.0001706223360696553,2,2024
Dem. Rep. of the Congo,350612.101,82.771,0.15626984126984125,0.5418415897005318,0.26666666666666666,0.0007937515282033307,3,2024
Cuba,68775.893,14228.812,0.0,0.525944036946482,0.3288888888888889,9.127603913122006e-05,3,2024
Mexico,8319513.103,3084953.744,0.0,0.5798143156633723,0.8533333333333333,0.0663721523921894,2,2024
Namibia,208957.38,2732.71,0.060238095238095236,0.5975308641975309,0.6088888888888889,0.0002550275154444092,2,2024
Sao Tome and Principe,1784.691,8.905,0.0,0.48448448448448445,0.07555555555555556,2.538727193253103e-06,3,2024
Viet Nam,3293627.684,313377.662,0.023551587301587303,0.5767053917187964,0.7466666666666667,0.012496449538885094,2,2024
Zimbabwe,189968.05599999998,5580.606000000001,0.03649801587301587,0.5660818713450293,0.4,0.0002707484054839657,2,2024
United Arab Emirates,4255159.387,373925.402,0.022996031746031747,0.6008690254500311,0.8133333333333334,0.024316107109615893,2,2024
USA,199838581.577,100327783.173,0.0044444444444444444,0.6961524631427544,1.4622222222222223,0.6590171391359999,2,2024
Antigua and Barbuda,13576.205999999998,535.52,0.03343253968253968,0.5572826712723086,0.3422222222222222,6.202868901206262e-05,2,2024
Bermuda,40221.82000000001,89.918,0.012956349206349206,0.5337744692583403,0.2311111111111111,0.0002480256597741093,3,2024
Br. Virgin Isds,3418.5860000000002,528.987,0.0,0.5037730939370284,0.10666666666666666,7.970433682845913e-06,2,2024
Dominica,2179.001,551.103,0.004325396825396825,0.48339575530586765,0.1511111111111111,5.524990779279793e-06,3,2024
Guyana,39933.959,5843.212,0.018174603174603173,0.5487528344671201,0.36,0.00014751864231579833,2,2024
Maldives,49381.50499999999,12.415000000000001,0.008452380952380954,0.5690770135214579,0.3022222222222222,7.293664361718882e-05,2,2024
Mauritius,193625.834,20872.282,0.03428571428571429,0.5958756540473992,0.6,0.0004529324648670553,2,2024
Saint Maarten,10663.164999999999,118.115,0.004285714285714286,0.49450830140485313,0.10222222222222223,3.587135892682183e-05,3,2024
Saint Kitts and Nevis,4583.705,110.424,0.004206349206349207,0.5014245014245013,0.13333333333333333,1.5996247541893295e-05,2,2024
Trinidad and Tobago,205837.90600000002,3255.252,0.0008333333333333333,0.5975308641975309,0.52,0.0008482100548331735,2,2024
Azerbaijan,510332.87899999996,3378.661,0.0,0.5861338177414471,0.4177777777777778,0.0012934384153600032,2,2024
Belarus,702142.2150000001,66860.24399999999,0.0,0.5285285285285285,0.30666666666666664,0.0017286808725294586,3,2024
Georgia,761235.052,184051.691,0.004345238095238096,0.5861338177414471,0.6666666666666666,0.0020375466136042047,2,2024
Latvia,1020400.215,652131.532,0.005257936507936508,0.5767053917187964,0.8844444444444445,0.0022200597703995787,2,2024
Russian Federation,11774163.762,562887.9670000001,0.050763888888888886,0.5675754910583406,0.6755555555555556,0.048679468128841406,2,2024
Tajikistan,86431.03600000001,0.527,0.0,0.5221143473570657,0.18666666666666668,0.00010983034047038433,3,2024
Turkmenistan,122394.943,166.581,0.023680555555555555,0.5246612466124662,0.21333333333333332,0.00027888590667464865,3,2024
Bahamas,71902.355,324.405,0.0004365079365079365,0.5558426643697961,0.30666666666666664,0.0004077227271210365,2,2024
Bahrain,461410.22500000003,5077.034000000001,0.05260912698412699,0.5991952955741257,0.5244444444444445,0.0022770684280676674,2,2024
Armenia,201020.692,33468.206,0.017261904761904763,0.5991952955741257,0.5511111111111111,0.0006862622666605573,2,2024
Barbados,48733.281,30068.938000000002,0.0011111111111111111,0.5660818713450293,0.44,0.00011652928392684786,2,2024
Bolivia (Plurinational State of),248045.172,1990.087,0.010892857142857143,0.5690770135214579,0.42666666666666664,0.0007197108549796412,2,2024
Belize,18902.795,2874.195,0.0,0.5432098765432098,0.30666666666666664,8.258911455527562e-05,2,2024
Myanmar,440061.77599999995,1009.818,0.01809854497354497,0.5616478096895852,0.36,0.0007525177897434718,2,2024
Sri Lanka,480789.172,11727.752,0.11128968253968254,0.5813813813813814,0.6533333333333333,0.000743471916536922,2,2024
Chile,2255707.448,242618.102,0.004285714285714286,0.5942295887047269,0.7244444444444444,0.01077707511873312,2,2024
Colombia,3699804.725,515246.18200000003,0.0,0.589345509893455,0.7555555555555555,0.020863949968318887,2,2024
Dominican Rep.,830404.3439999999,233366.475,0.0044444444444444444,0.5813813813813814,0.7466666666666667,0.0034988941247382516,2,2024
Ecuador,1121594.589,47043.905,0.1605588624338624,0.5861338177414471,0.5644444444444444,0.003945182195118077,2,2024
Fiji,40287.998,7016.132,0.007757936507936508,0.5391255917571707,0.29777777777777775,7.292543340675777e-05,2,2024
"China, Hong Kong SAR",3623367.3600000003,975883.2559999999,0.006071428571428571,0.6008690254500311,0.9644444444444444,0.01614147921140262,2,2024
Iraq,1567281.6539999999,336.151,0.0035317460317460317,0.5675754910583406,0.3466666666666667,0.006133421397997132,2,2024
Israel,3583569.183,2863553.699,0.0049404761904761904,0.5736296296296296,0.8133333333333334,0.01723465957308596,2,2024
Japan,29576998.252,16372945.472000001,0.0,0.5942295887047269,0.9866666666666667,0.2001995009556029,2,2024
Kazakhstan,2325490.47,71735.654,0.11833002645502645,0.5925925925925926,0.5555555555555556,0.009191787834155248,2,2024
Jordan,779510.394,530710.1429999999,0.0020833333333333333,0.5767053917187964,0.6311111111111111,0.003922342999560366,2,2024
Kyrgyzstan,240677.96,2217.314,0.045396825396825394,0.5631180919139035,0.40444444444444444,0.0003667077511537857,3,2024
Lebanon,766416.921,49533.749,0.0019444444444444444,0.5909645909645909,0.5911111111111111,0.0033947656019168958,2,2024
Lesotho,33424.167,326.127,0.03695436507936508,0.5233846985671803,0.21333333333333332,3.185588722797949e-05,3,2024
"China, Macao SAR",458752.838,23819.076000000005,0.0009325396825396826,0.5660818713450293,0.35555555555555557,0.001683468253786424,2,2024
Malaysia,2298830.089,553435.363,0.17588955026455028,0.6076585059635907,1.08,0.01022943926329394,2,2024
"Other Asia, nes",5673478.404,1001900.8790000001,0.008690476190476191,0.5861338177414471,0.8355555555555556,0.032087797834102844,2,2024
Rep. of Moldova,327751.135,52053.746,0.004404761904761904,0.5767053917187964,0.5511111111111111,0.0009870229074633603,2,2024
Oman,422002.762,76458.268,0.27594246031746034,0.5721040189125295,0.5244444444444445,0.002032921423268709,2,2024
Nicaragua,520782.791,13181.088,0.04165674603174603,0.5587301587301586,0.39555555555555555,0.0011906407961068206,2,2024
Niger,134111.459,506.014,0.01755952380952381,0.5572826712723086,0.3377777777777778,0.00033994169660077285,3,2024
Pakistan,925359.1689999999,530143.171,0.20101521164021163,0.5909645909645909,1.0,0.0035290291204850086,2,2024
Panama,839446.461,198002.375,0.0,0.5798143156633723,0.5333333333333333,0.003593325727851002,2,2024
Paraguay,468425.083,103033.54000000001,0.0,0.5660818713450293,0.52,0.001885529490704369,2,2024
Peru,1081380.976,112537.819,0.0,0.5782556750298686,0.6888888888888889,0.00470172369692286,2,2024
Philippines,2184015.187,61337.808,0.024722222222222222,0.6059467918622847,0.7377777777777778,0.008040973933174057,2,2024
Romania,6615784.36,2145340.568,0.2469246031746032,0.5845410628019323,0.8577777777777778,0.025961341109966195,2,2024
Slovenia,10984388.666,25547194.912999995,0.17543650793650795,0.5925925925925926,0.9422222222222222,0.060916925164933355,2,2024
Suriname,17383.333,40.908,0.0,0.5324532453245324,0.2222222222222222,4.97873436879943e-05,2,2024
Ukraine,2427582.024,272444.49100000004,0.00375,0.5975308641975309,0.9377777777777778,0.00815236771972914,2,2024
Egypt,3504218.981,533428.518,0.07343253968253968,0.6059467918622847,1.04,0.018334457299592006,2,2024
Venezuela,288522.26700000005,5335.884,0.0,0.5515669515669516,0.37333333333333335,0.0007713488914352261,3,2024
Zambia,319780.058,6619.179,0.16309523809523815,0.5798143156633723,0.4711111111111111,0.0005647008418964817,2,2024
Bangladesh,346170.61600000004,158733.122,0.07939484126984127,0.5473565168221657,0.68,0.0013973851093677873,2,2024
Bhutan,9118.254,1.5859999999999999,0.025992063492063493,0.5014245014245013,0.1111111111111111,9.979485374695377e-06,2,2024
Solomon Isds,5085.174,130.655,0.0,0.4888888888888889,0.08888888888888889,9.974332535778923e-06,3,2024
Cayman Isds,35379.111,237.318,0.017083333333333332,0.5572826712723086,0.28888888888888886,0.00016928880215628234,2,2024
Central African Rep.,61432.861,211.314,0.001626984126984127,0.5377777777777778,0.2088888888888889,0.00012463651499750484,2,2024
Christmas Isds,496.78499999999997,0.181,0.0,0.4293634952317587,0.026666666666666665,9.809007243951835e-07,3,2024
Cocos Isds,14.568999999999999,173.428,0.0,0.4160756501182033,0.017777777777777778,1.7392937252096854e-07,3,2024
Cook Isds,1551.234,5.543,0.0,0.47381302006852666,0.05333333333333333,7.430788488700094e-07,3,2024
Ethiopia,428720.224,2332.852,0.03953703703703702,0.5473565168221657,0.3511111111111111,0.001036714697511465,2,2024
Estonia,801120.476,176697.60799999998,0.08991071428571429,0.5942295887047269,0.6888888888888889,0.0026275865136500113,2,2024
French Polynesia,73227.958,636.357,0.0004563492063492064,0.5473565168221657,0.24,0.00036589151447698133,2,2024
Ghana,446800.79500000004,14840.542,0.004851190476190476,0.5558426643697961,0.4444444444444444,0.00107830043596474,2,2024
Kiribati,1795.81,14.553,0.0,0.48339575530586765,0.08,2.6411279452579085e-06,3,2024
Guam,160.879,5.571,0.004404761904761904,0.46161182641869336,0.057777777777777775,5.914262920789494e-07,3,2024
Iceland,268262.57999999996,399893.163,0.0060482804232804225,0.5690770135214579,0.5733333333333334,0.0007234688657805694,2,2024
Iran,879861.4280000001,86394.601,0.0044841269841269845,0.5404801786711334,0.5244444444444445,0.004354874010425865,2,2024
Jamaica,84389.83799999999,4618.959,0.0006944444444444445,0.5298303229337712,0.25333333333333335,0.00024511357742275727,2,2024
Lao People's Dem. Rep.,67607.72499999999,1095.375,0.0,0.5158539834798828,0.19111111111111112,0.00013615389386446053,3,2024
Libya,455773.794,4.917,0.0001984126984126984,0.5432098765432098,0.25333333333333335,0.0019343835860597583,2,2024
Malawi,169687.34100000001,600.687,0.02185515873015873,0.5616478096895852,0.3688888888888889,0.00030918271915668323,2,2024
Mali,208876.66499999998,5394.012,0.022847222222222224,0.5351022664455499,0.27555555555555555,0.0007421023882998899,2,2024
Mongolia,143062.314,186.28400000000002,0.0,0.5501562944018187,0.26666666666666666,0.0004163378892288966,2,2024
Montenegro,261299.722,48257.787000000004,7.936507936507937e-05,0.552984861468152,0.37333333333333335,0.0009003852142173078,2,2024
Nauru,601.6030000000001,38.774,0.0,0.3968839688396884,0.03111111111111111,7.381290517617373e-07,3,2024
Nepal,297167.887,14531.331,0.0,0.5324532453245324,0.3466666666666667,0.00033328535606950396,2,2024
New Caledonia,122465.65699999998,384.903,0.004404761904761904,0.4933741080530071,0.09777777777777778,0.0004417631950734746,3,2024
Vanuatu,4821.265,41.434,0.009285714285714286,0.5158539834798828,0.14666666666666667,4.451873208852096e-06,2,2024
Nigeria,852217.218,1670.134,0.07352182539682539,0.6008690254500311,0.6177777777777778,0.0018989815670035865,2,2024
Norfolk Isds,291.986,0.0,0.0,0.3968393256144627,0.008888888888888889,4.11600167622361e-07,3,2024
FS Micronesia,817.419,10.695,0.0,0.455743879472693,0.04,4.859519645212223e-06,3,2024
Marshall Isds,1370.637,0.0,0.0,0.4845337301587302,0.08444444444444445,6.654995622538392e-06,3,2024
Palau,547.587,1.469,0.0,0.4472164472164472,0.04888888888888889,1.1779825436732765e-06,3,2024
Papua New Guinea,42906.996999999996,174.725,0.005992063492063492,0.5133916732962079,0.1511111111111111,7.27144586062849e-05,2,2024
Timor-Leste,7047.34,0.388,0.0006316137566137566,0.5014245014245013,0.09777777777777778,4.407714955415961e-06,2,2024
Seychelles,19532.607,10.105,0.0008531746031746032,0.5364366860626212,0.24,3.9289323560420254e-05,2,2024
Tonga,2156.9649999999997,0.0,0.0,0.4900025081514924,0.05333333333333333,1.870347621070011e-06,2,2024
Tuvalu,293.537,0.0,0.0,0.44849403122130393,0.035555555555555556,8.452818428152532e-08,3,2024
United Rep. of Tanzania,395528.67900000006,4560.612,0.2725496031746032,0.5975308641975309,0.5955555555555555,0.0007300451005681545,2,2024
Yemen,269877.367,153.602,0.0,0.5558426643697961,0.26222222222222225,0.0004995504023697856,2,2024
Botswana,112628.334,13009.708,0.04137896825396825,0.5298303229337712,0.24444444444444444,7.088548533278425e-05,3,2024
Burundi,38194.521,3.474,0.00439484126984127,0.5146198830409356,0.18222222222222223,0.00010510359244465333,3,2024
Cameroon,269657.45900000003,2351.272,0.09474206349206349,0.5351022664455499,0.3333333333333333,0.0008168190354680285,2,2024
Chad,115269.041,6.684,0.0,0.5246612466124662,0.17777777777777778,0.00032008655999733043,3,2024
Equatorial Guinea,8417.606,1.111,0.0,0.5085369057000262,0.12,2.1877642797368048e-05,3,2024
Djibouti,36672.999,4457.094,0.0,0.5158539834798828,0.16444444444444445,6.693175620112432e-05,3,2024
Gabon,64494.36199999999,46.704,0.004573412698412698,0.5246612466124662,0.2,0.00021981344797026382,3,2024
Gambia,18509.029000000002,363.962,0.05340277777777778,0.5311385459533607,0.25333333333333335,4.5690131986067405e-05,3,2024
State of Palestine,69746.671,495.387,0.008630952380952382,0.5037730939370284,0.1511111111111111,0.00036936469078004553,3,2024
Gibraltar,24739.117,7.253,0.017162698412698414,0.49450830140485313,0.1111111111111111,7.949455780623159e-05,3,2024
Guinea,75728.36700000001,142.483,0.0,0.5246612466124662,0.21333333333333332,0.0002343232597123707,2,2024
Haiti,35502.223999999995,11.607,0.0,0.5221143473570657,0.19111111111111112,0.00016235643690967698,3,2024
Liberia,38970.55,21.436999999999998,0.0,0.5233846985671803,0.1688888888888889,9.318513531300768e-05,3,2024
Guinea-Bissau,7467.8730000000005,23.894000000000002,0.0,0.5037730939370284,0.12,1.3568337625314263e-05,3,2024
Rwanda,83682.917,198.868,0.0,0.525944036946482,0.21777777777777776,0.00018432692644394834,3,2024
Anguilla,569.249,10895.762,0.0,0.48557812891898666,0.06666666666666667,8.648386718764299e-07,3,2024
San Marino,3772.233,17345.676,0.036739417989417975,0.4911212582445459,0.21333333333333332,1.9198696982331267e-05,2,2024
Sierra Leone,107375.63900000001,2466.65,0.0,0.5221143473570657,0.23555555555555555,0.00019771715993315022,3,2024
Somalia,126545.576,67.324,0.06083333333333332,0.5311385459533607,0.2088888888888889,0.00016841435838880548,3,2024
South Sudan,36617.288,0.563,0.0,0.5221143473570657,0.17333333333333334,7.819161842129137e-05,3,2024
Sudan,236056.607,156.457,0.0,0.5351022664455499,0.2,0.0003898926148843758,3,2024
Eswatini,29412.122000000003,1546.353,0.0,0.5121693121693122,0.2311111111111111,3.105398451666473e-05,3,2024
Syria,78291.41,2841.627,0.0011111111111111111,0.5133916732962079,0.21333333333333332,0.00019356636625829173,3,2024
Togo,103215.34700000001,6120.776,0.1764484126984127,0.5572826712723086,0.3466666666666667,0.00032700067075451154,3,2024
Turks and Caicos Isds,5362.712,32.564,0.004345238095238096,0.4933741080530071,0.09777777777777778,2.7154950757942496e-05,3,2024
Cura̤ao,31153.957000000002,1735.7969999999998,0.006071428571428571,0.5195920558239399,0.2222222222222222,0.00010116142710871869,3,2024
Aruba,31842.548000000003,1306.864,0.0,0.5109527579836368,0.15555555555555556,7.235152883702316e-05,2,2024
Saint Lucia,8344.759,229.708,0.0,0.5061437908496732,0.1288888888888889,1.2006208048395089e-05,3,2024
Saint Vincent and the Grenadines,5294.198,1.527,0.0,0.5037730939370284,0.11555555555555555,7.184078106277041e-06,3,2024
Cabo Verde,18945.761,0.264,0.026299603174603173,0.5109527579836368,0.1511111111111111,8.265092559139926e-06,3,2024
Comoros,9266.227,87.292,0.0,0.4888888888888889,0.08888888888888889,3.0849862380696546e-05,3,2024
Eritrea,8747.459,6094.28,0.0,0.5014245014245013,0.11555555555555555,1.7518005847967365e-05,3,2024
Falkland Isds (Malvinas),1823.588,11.668,0.0,0.4399000227221086,0.017777777777777778,5.884616364978309e-06,3,2024
Fr. South Antarctic Terr.,158.456,683.545,0.0,0.47173489278752434,0.044444444444444446,3.93927449208896e-07,3,2024
Greenland,2277.941,212.15300000000002,0.0,0.49000253100480895,0.07111111111111111,1.9742832154475185e-06,3,2024
Bonaire,10047.566000000003,11.026,0.0,0.45963912630579296,0.026666666666666665,3.074280064641298e-05,3,2024
Saint Barth̩lemy,532.221,382.52700000000004,0.02748015873015873,0.45865908552475715,0.04888888888888889,1.9227135908725737e-06,3,2024
